meal,servings,name,amount,unit,notes
Middle Eastern Shredded Lamb with Chickpea Pilaf (Rice),8,salt,1,tbsp,
Middle Eastern Shredded Lamb with Chickpea Pilaf (Rice),8,Black pepper,,,
Middle Eastern Shredded Lamb with Chickpea Pilaf (Rice),8,olive oil,3,tbsp,
Middle Eastern Shredded Lamb with Chickpea Pilaf (Rice),8,garlic cloves,3,,minced
Middle Eastern Shredded Lamb with Chickpea Pilaf (Rice),8,lamb shoulder,1.5 - 2 kg / 3 - 4 lb,,"bone in, trimmed of excess fat"
Middle Eastern Shredded Lamb with Chickpea Pilaf (Rice),8,water,3/4,cup,
Middle Eastern Shredded Lamb with Chickpea Pilaf (Rice),8,olive oil,1 - 2,tbsp,
Middle Eastern Shredded Lamb with Chickpea Pilaf (Rice),8,Lemon,,,highly recommended
Middle Eastern Shredded Lamb with Chickpea Pilaf (Rice),8,Fresh coriander/cilantro leaves,,,optional - recommended
Middle Eastern Shredded Lamb with Chickpea Pilaf (Rice),8,Yoghurt,,,optional
Middle Eastern Shredded Lamb with Chickpea Pilaf (Rice),8,olive oil,2,tbsp,
Middle Eastern Shredded Lamb with Chickpea Pilaf (Rice),8,small onion,1,,finely diced
Middle Eastern Shredded Lamb with Chickpea Pilaf (Rice),8,garlic cloves,2,,minced
Middle Eastern Shredded Lamb with Chickpea Pilaf (Rice),8,long grain rice,1 1/2,cups,or basmati
Middle Eastern Shredded Lamb with Chickpea Pilaf (Rice),8,cans of chickpeas,2,,"800g/28oz, drained"
Middle Eastern Shredded Lamb with Chickpea Pilaf (Rice),8,water,2 1/2,cups,
Middle Eastern Shredded Lamb with Chickpea Pilaf (Rice),8,cumin powder,2,tsp,
Middle Eastern Shredded Lamb with Chickpea Pilaf (Rice),8,coriander powder,2,tsp,
Middle Eastern Shredded Lamb with Chickpea Pilaf (Rice),8,garam masala powder,2,tsp,or curry powder or 1/2 tsp coriander + 1/2 tsp all spice
Middle Eastern Shredded Lamb with Chickpea Pilaf (Rice),8,salt,1,tsp,
Middle Eastern Shredded Lamb with Chickpea Pilaf (Rice),8,Black pepper,,,
Grilled Eggplant with Yoghurt Sauce,3,large eggplants,3,,
Grilled Eggplant with Yoghurt Sauce,3,olive oil,1/4,cup,
Grilled Eggplant with Yoghurt Sauce,3,Salt and pepper,,,
Grilled Eggplant with Yoghurt Sauce,3,plain unsweetened yoghurt,1,cup,(Greek or natural)
Grilled Eggplant with Yoghurt Sauce,3,garlic clove,1,,minced (Medium size. 1 large clove will make it too garlicky)
Grilled Eggplant with Yoghurt Sauce,3,cumin powder,1,tsp,(Note 1)
Grilled Eggplant with Yoghurt Sauce,3,fresh lemon juice,1 to 2,tbsp,(use amount to taste) (Note 2)
Grilled Eggplant with Yoghurt Sauce,3,tahini,2,tbsp,"(sesame paste) (you can leave this out if you don't have it, it is still a tasty sauce)"
Grilled Eggplant with Yoghurt Sauce,3,salt,1/4,tsp,slightly heaped (about 3/8 tsp)
Grilled Eggplant with Yoghurt Sauce,3,Black pepper,,,
Grilled Eggplant with Yoghurt Sauce,3,pomegranate,1/2,,seeds only (Note 3)
Grilled Eggplant with Yoghurt Sauce,3,mint leaves,2,tbsp,finely sliced
Grilled Eggplant with Yoghurt Sauce,3,coriander / cilantro leaves,2,tbsp,
Grilled Eggplant with Yoghurt Sauce,3,Red chilli,,,finely sliced (to taste) (Note 4)
Grilled Eggplant with Yoghurt Sauce,3,Wedges or cheeks of lemon,,,(optional)
"Shredded Red Cabbage, Carrot and Mint Salad",4,finely shredded red/purple cabbage,4,cups,
"Shredded Red Cabbage, Carrot and Mint Salad",4,carrot,1,,julienned
"Shredded Red Cabbage, Carrot and Mint Salad",4,Handful of mint leaves,,,roughly chopped
"Shredded Red Cabbage, Carrot and Mint Salad",4,lemon juice,2,tbsp,
"Shredded Red Cabbage, Carrot and Mint Salad",4,olive oil,3,tbsp,
"Shredded Red Cabbage, Carrot and Mint Salad",4,salt,1/2,tsp,
"Shredded Red Cabbage, Carrot and Mint Salad",4,Black pepper,,,
Hummus with Lamb,8,ground lamb,8 oz / 250 g ,,(mince)
Hummus with Lamb,8,brown onion,1/2,,finely diced
Hummus with Lamb,8,olive oil,1,tbsp,
Hummus with Lamb,8,cumin powder,1/2,tsp,
Hummus with Lamb,8,coriander powder,1/2,tsp,
Hummus with Lamb,8,paprika powder,1/2,tsp,
Hummus with Lamb,8,cinnamon powder,1/8,tsp,
Hummus with Lamb,8,black pepper,1/4,tsp,
Hummus with Lamb,8,salt,1,tsp,
Hummus with Lamb,8,tin chickpeas,15 oz / 400 g ,,drained
Hummus with Lamb,8,water,1/4,cup,
Hummus with Lamb,8,garlic clove,1,,
Hummus with Lamb,8,Juice of ½ a small lemon,,,
Hummus with Lamb,8,tahini,2,tbsp,(sesame paste)
Hummus with Lamb,8,extra virgin olive oil,2,tbsp,
Hummus with Lamb,8,Salt and pepper,,,
Hummus with Lamb,8,pine nuts,1,tbsp,
Hummus with Lamb,8,parsley,1,tbsp,finely chopped
Hummus with Lamb,8,Extra virgin olive oil,,,(for drizzling)
Middle Eastern Lamb and Lentil Rice Pilaf,4,mince/ground lamb,400 g / 13 oz ,,
Middle Eastern Lamb and Lentil Rice Pilaf,4,onion,1,,"diced (brown, white or yellow)"
Middle Eastern Lamb and Lentil Rice Pilaf,4,"(loosely packed) spinach or silverbeet/chard, roughly shredded",6,cups,
Middle Eastern Lamb and Lentil Rice Pilaf,4,garlic cloves,2,,minced
Middle Eastern Lamb and Lentil Rice Pilaf,4,olive oil,2,tbsp,
Middle Eastern Lamb and Lentil Rice Pilaf,4,lentils,1,tin ,drained (400g/14oz) (Note 6)
Middle Eastern Lamb and Lentil Rice Pilaf,4,rice,1,cup,preferably basmati (see notes)
Middle Eastern Lamb and Lentil Rice Pilaf,4,water,1 1/2,cups,(see notes)
Middle Eastern Lamb and Lentil Rice Pilaf,4,coriander powder,2,tsp,
Middle Eastern Lamb and Lentil Rice Pilaf,4,cumin powder,2 1/2,tsp,
Middle Eastern Lamb and Lentil Rice Pilaf,4,cinnamon powder,1/2,tsp,
Middle Eastern Lamb and Lentil Rice Pilaf,4,chilli powder,1/2,tsp,or cayenne pepper or other hot chilli powder (not American Chilli Powder) (optional)
Middle Eastern Lamb and Lentil Rice Pilaf,4,salt,1 1/2,tsp,
Middle Eastern Lamb and Lentil Rice Pilaf,4,ground black pepper,1/2,tsp,
Middle Eastern Lamb and Lentil Rice Pilaf,4,sugar,1,tsp,
Middle Eastern Lamb and Lentil Rice Pilaf,4,tomatoes,3 ,,sliced thickly
Middle Eastern Lamb and Lentil Rice Pilaf,4,Fried Asian Shallots,,,(Scallions) (optional - see notes)
Middle Eastern Lamb and Lentil Rice Pilaf,4,Parsley leaves,,,(optional)
Cinnamon Roasted Pumpkin,4,Jap Pumpkin,1/4,,"(1 kg / 2lb), unpeeled, deseeded, cut into 6 wedges"
Cinnamon Roasted Pumpkin,4,olive oil,3,tbsp,
Cinnamon Roasted Pumpkin,4,cinnamon,1,tsp,
Cinnamon Roasted Pumpkin,4,salt,1/4,,
Cinnamon Roasted Pumpkin,4,Black pepper,,,
Cinnamon Roasted Pumpkin,4,plain greek yoghurt,1/2,cup,loosened with a bit of water
Cinnamon Roasted Pumpkin,4,lemon,1/4,,
Cinnamon Roasted Pumpkin,4,pine nuts,1,tbsp,toasted
Cinnamon Roasted Pumpkin,4,coriander leaves,1,tbsp,
Cinnamon Roasted Pumpkin,4,birds eye chilli,1,,finely sliced
Fattoush With Crunchy Flatbread Ribbons,2,tomatoes,2,,each cut into 8 to 12 wedges
Fattoush With Crunchy Flatbread Ribbons,2,cucumbers,2,,each cut into 12 sticks
Fattoush With Crunchy Flatbread Ribbons,2,red onion,1/2,,finely sliced
Fattoush With Crunchy Flatbread Ribbons,2,lemon juice,1,tbsp,
Fattoush With Crunchy Flatbread Ribbons,2,mint leaves,1/4,cup,"(if leaves are large, roughly tear by hand)"
Fattoush With Crunchy Flatbread Ribbons,2,coriander leaves,1/4,cup,
Fattoush With Crunchy Flatbread Ribbons,2,lebanese flatbreads,2,,(Note 1)
Fattoush With Crunchy Flatbread Ribbons,2,olive oil,1 1/2,tbsp,
Fattoush With Crunchy Flatbread Ribbons,2,Salt and pepper,,,
Fattoush With Crunchy Flatbread Ribbons,2,lemon juice,2,tbsp,
Fattoush With Crunchy Flatbread Ribbons,2,extra virgin olive oil,2,tbsp,
Fattoush With Crunchy Flatbread Ribbons,2,salt,1/2,tsp,
Fattoush With Crunchy Flatbread Ribbons,2,garlic clove,1,,minced
Fattoush With Crunchy Flatbread Ribbons,2,paprika,1/2,tsp,
Fattoush With Crunchy Flatbread Ribbons,2,sumac,1,tsp,
Middle Eastern Roasted Vegetables with Tahini Drizzle,2,red onion,1,,sliced thickly
Middle Eastern Roasted Vegetables with Tahini Drizzle,2,carrot,1,,cut into thick sticks
Middle Eastern Roasted Vegetables with Tahini Drizzle,2,zucchini,1,,cut into thick sticks
Middle Eastern Roasted Vegetables with Tahini Drizzle,2,pumpkin,1/4,,"cut into 2""/3cm cubes"
Middle Eastern Roasted Vegetables with Tahini Drizzle,2,large cauliflower florets,1 1/2,cups,
Middle Eastern Roasted Vegetables with Tahini Drizzle,2,beetroot,1,,"cut into 1.5""/2cm cubes"
Middle Eastern Roasted Vegetables with Tahini Drizzle,2,olive oil,2,tbsp,
Middle Eastern Roasted Vegetables with Tahini Drizzle,2,salt,1,tsp,
Middle Eastern Roasted Vegetables with Tahini Drizzle,2,Black pepper,,,
Middle Eastern Roasted Vegetables with Tahini Drizzle,2,tahini,3,tbsp,
Middle Eastern Roasted Vegetables with Tahini Drizzle,2,lemon juice,3,tbsp,
Middle Eastern Roasted Vegetables with Tahini Drizzle,2,small garlic clove,1,,minced (or 1/2 large)
Middle Eastern Roasted Vegetables with Tahini Drizzle,2,salt,1/2,tsp,
Middle Eastern Roasted Vegetables with Tahini Drizzle,2,Black pepper,,,
Middle Eastern Roasted Vegetables with Tahini Drizzle,2,Water,,,
Middle Eastern Roasted Vegetables with Tahini Drizzle,2,za'atar spice mix,2,tsp,(see notes)
Middle Eastern Roasted Vegetables with Tahini Drizzle,2,pine nuts,2,tbsp,dry roasted
Middle Eastern Roasted Vegetables with Tahini Drizzle,2,coriander,1,tbsp,chopped (or parsley)
Chickpea Rice Pilaf,6,uncooked basmati rice,1,cup,(or long grain or wild rice)
Chickpea Rice Pilaf,6,water,1 1/2,cups,(Note 2)
Chickpea Rice Pilaf,6,salt,1/2,tsp,
Chickpea Rice Pilaf,6,chickpeas,1 1/2,tins (21 oz / 600 g) ,"drained, but still wet"
Chickpea Rice Pilaf,6,salt,1/4,tsp,
Chickpea Rice Pilaf,6,cumin,1,tsp,
Chickpea Rice Pilaf,6,garam masala,1,tsp,(Note 1 for substitutions)
Chickpea Rice Pilaf,6,olive oil,1,tbsp,
Chickpea Rice Pilaf,6,parsley leaves,1/4,cup,
Chickpea Rice Pilaf,6,cilantro,1/4,cup,(coriander) leaves
Chickpea Rice Pilaf,6,sultanas or currents,1/4,cup,
Chickpea Rice Pilaf,6,Black pepper,,,
Chickpea Rice Pilaf,6,fried shallots,1/2,cup,store bought (Note 3)
Middle Eastern Roasted Eggplant with Couscous,4,medium eggplants,2,,
Middle Eastern Roasted Eggplant with Couscous,4,garlic cloves,2,,crushed
Middle Eastern Roasted Eggplant with Couscous,4,ground cumin,2,tsp,
Middle Eastern Roasted Eggplant with Couscous,4,ground coriander,2,tsp,
Middle Eastern Roasted Eggplant with Couscous,4,chilli flakes,1,tsp,
Middle Eastern Roasted Eggplant with Couscous,4,paprika,1,tsp,
Middle Eastern Roasted Eggplant with Couscous,4,Rind of 1 medium lemon,,,
Middle Eastern Roasted Eggplant with Couscous,4,olive oil,4,tbsp,
Middle Eastern Roasted Eggplant with Couscous,4,salt,1/2,tsp,
Middle Eastern Roasted Eggplant with Couscous,4,salt,1/2,tsp,
Middle Eastern Roasted Eggplant with Couscous,4,couscous,3/4,cup,
Middle Eastern Roasted Eggplant with Couscous,4,sultanas or currants,1/4,cup,
Middle Eastern Roasted Eggplant with Couscous,4,boiling water,3/4,cup,
Middle Eastern Roasted Eggplant with Couscous,4,roughly chopped green olives,1/4,cup,
Middle Eastern Roasted Eggplant with Couscous,4,flaked almonds,1/4,cup,dry toasted on stove or in oven
Middle Eastern Roasted Eggplant with Couscous,4,scallions or spring onion,1/4,cup,chopped
Middle Eastern Roasted Eggplant with Couscous,4,chopped cilantro,1/4,cup,(coriander) and mint (1/4 cup together)
Middle Eastern Roasted Eggplant with Couscous,4,Black pepper,,,
Middle Eastern Roasted Eggplant with Couscous,4,Juice of 1/2 lemon,,,
Middle Eastern Roasted Eggplant with Couscous,4,extra virgin olive oil,2,tbsp,
Crispy Couscous Pancake with Tomato & Onion,4,olive oil,4,tbsp,
Crispy Couscous Pancake with Tomato & Onion,4,couscous,1,cup,
Crispy Couscous Pancake with Tomato & Onion,4,"vegetable stock powder (or chicken stock powder, or just salt)",1,tsp,
Crispy Couscous Pancake with Tomato & Onion,4,boiling water,3/4,cup,
Crispy Couscous Pancake with Tomato & Onion,4,"brown onion, diced",1,,
Crispy Couscous Pancake with Tomato & Onion,4,"medium tomatoes, diced (about 1 1/4 cups) (see notes)",2,,
Crispy Couscous Pancake with Tomato & Onion,4,tomato paste,1,tbsp,
Crispy Couscous Pancake with Tomato & Onion,4,sugar,1,tsp,
Crispy Couscous Pancake with Tomato & Onion,4,Handful coriander or parsley leaves (optional),,,
Crispy Couscous Pancake with Tomato & Onion,4,salt,1/2,tsp,
Crispy Couscous Pancake with Tomato & Onion,4,Fresh black pepper,,,
